NumPreceeding	NumFollowing	NumNeighbors	Threshold	Recall	Precision	F-Score	Runtime
3	0	1	0.700	0.000000	0.000000	0.000000	0:00:00.083663
3	0	1	0.900	0.000000	0.000000	0.000000	0:00:00.087498
3	0	1	0.999	0.000000	0.000000	0.000000	0:00:00.083573
3	0	3	0.100	0.059259	0.037915	0.046243	0:00:00.087923
3	0	3	0.300	0.059259	0.037915	0.046243	0:00:00.084878
3	0	3	0.500	0.059259	0.037915	0.046243	0:00:00.088171
3	0	3	0.700	0.000000	0.000000	0.000000	0:00:00.079251
3	0	3	0.900	0.000000	0.000000	0.000000	0:00:00.079578
3	0	3	0.999	0.000000	0.000000	0.000000	0:00:00.080045
3	0	5	0.100	0.192593	0.077612	0.110638	0:00:00.079732
3	0	5	0.300	0.192593	0.077612	0.110638	0:00:00.080163
3	0	5	0.500	0.192593	0.077612	0.110638	0:00:00.087242
3	0	5	0.700	0.192593	0.077612	0.110638	0:00:00.088068
3	0	5	0.900	0.000000	0.000000	0.000000	0:00:00.082533
3	0	5	0.999	0.000000	0.000000	0.000000	0:00:00.090130
3	0	7	0.100	0.525926	0.103348	0.172749	0:00:00.137147
3	0	7	0.300	0.525926	0.103348	0.172749	0:00:00.086529
3	0	7	0.500	0.525926	0.103348	0.172749	0:00:00.086925
3	0	7	0.700	0.525926	0.103348	0.172749	0:00:00.089105
3	0	7	0.900	0.000000	0.000000	0.000000	0:00:00.089287
3	0	7	0.999	0.000000	0.000000	0.000000	0:00:00.087394
3	1	1	0.100	0.000000	0.000000	0.000000	0:00:00.076941
3	1	1	0.300	0.000000	0.000000	0.000000	0:00:00.066145
3	1	1	0.500	0.000000	0.000000	0.000000	0:00:00.067636
3	1	1	0.700	0.000000	0.000000	0.000000	0:00:00.063893
3	1	1	0.900	0.000000	0.000000	0.000000	0:00:00.071444
3	1	1	0.999	0.000000	0.000000	0.000000	0:00:00.063570
3	1	3	0.100	0.237037	0.105960	0.146453	0:00:00.072056
3	1	3	0.300	0.237037	0.105960	0.146453	0:00:00.066589
3	1	3	0.500	0.237037	0.105960	0.146453	0:00:00.079246
3	1	3	0.700	0.000000	0.000000	0.000000	0:00:00.069456
3	1	3	0.900	0.000000	0.000000	0.000000	0:00:00.067421
3	1	3	0.999	0.000000	0.000000	0.000000	0:00:00.066909
3	1	5	0.100	0.711111	0.125000	0.212625	0:00:00.070958
3	1	5	0.300	0.711111	0.125000	0.212625	0:00:00.068876
3	1	5	0.500	0.711111	0.125000	0.212625	0:00:00.067630
3	1	5	0.700	0.585185	0.110644	0.186101	0:00:00.067742
3	1	5	0.900	0.000000	0.000000	0.000000	0:00:00.080997
3	1	5	0.999	0.000000	0.000000	0.000000	0:00:00.070622
3	1	7	0.100	1.000000	0.083179	0.153584	0:00:00.075946
3	1	7	0.300	1.000000	0.083179	0.153584	0:00:00.067946
3	1	7	0.500	1.000000	0.083179	0.153584	0:00:00.067960
3	1	7	0.700	1.000000	0.083282	0.153759	0:00:00.068291
3	1	7	0.900	0.000000	0.000000	0.000000	0:00:00.081967
3	1	7	0.999	0.000000	0.000000	0.000000	0:00:00.075646
3	3	1	0.100	0.000000	0.000000	0.000000	0:00:00.087664
3	3	1	0.300	0.000000	0.000000	0.000000	0:00:00.086518
3	3	1	0.500	0.000000	0.000000	0.000000	0:00:00.083004
3	3	1	0.700	0.000000	0.000000	0.000000	0:00:00.084932
3	3	1	0.900	0.000000	0.000000	0.000000	0:00:00.089045
3	3	1	0.999	0.000000	0.000000	0.000000	0:00:00.093314
3	3	3	0.100	0.007407	0.003257	0.004525	0:00:00.082834
3	3	3	0.300	0.007407	0.003257	0.004525	0:00:00.077888
3	3	3	0.500	0.007407	0.003257	0.004525	0:00:00.077573
3	3	3	0.700	0.000000	0.000000	0.000000	0:00:00.080390
3	3	3	0.900	0.000000	0.000000	0.000000	0:00:00.078457
3	3	3	0.999	0.000000	0.000000	0.000000	0:00:00.095347
3	3	5	0.100	0.037037	0.004255	0.007634	0:00:00.085723
3	3	5	0.300	0.037037	0.004255	0.007634	0:00:00.088911
3	3	5	0.500	0.037037	0.004255	0.007634	0:00:00.084754
3	3	5	0.700	0.037037	0.004259	0.007639	0:00:00.084061
3	3	5	0.900	0.000000	0.000000	0.000000	0:00:00.081173
3	3	5	0.999	0.000000	0.000000	0.000000	0:00:00.082507
